SchCD|Ac_Year|BoysB13C8|GirlsB13C8|BoysB13C9|GirlsB13C9|BoysB13C10|GirlsB13C10|Boys13C8|Girls13C8|Boys13C9|Girls13C9|Boys13C10|Girls13C10|Boys14C8|Girls14C8|Boys14C9|Girls14C9|Boys14C10|Girls14C10|Boys15C8|Girls15C8|Boys15C9|Girls15C9|Boys15C10|Girls15C10|BoysA15C8|GirlsA15C8|BoysA15C9|GirlsA15C9|BoysA15C10|GirlsA15C10|BoysB15C11|GirlB15C11|BoysB15C12|GirlB15C12|Boys15C11|Girl15C11|Boys15C12|Girl15C12|Boys16C11|Girl16C11|Boys16C12|Girl16C12|Boys17C11|Girl17C11|Boys17C12|Girl17C12|BoysA17C11|GirlA17C11|BoysA17C12|GirlA17C12|SCHCD1|AC_YEAR1|E5YB_B8|E5YB_G8|ECY_B8|ECY_G8|E5YB_B9|E5YB_G9|ECY_B9|ECY_G9|E5YB_B10|E5YB_G10|ECY_B10|ECY_G10|E5YB_B11|E5YB_G11|ECY_B11|ECY_G11|E5YB_B12|E5YB_G12|ECY_B12|ECY_G12|CHKBIT
29010305602|2010-11|1|0|0|0|0|0|5|3|3|0|0|0|3|4|6|9|0|1|1|2|3|1|9|3|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010305602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010305603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|10|6|0|0|0|0|0|1|9|1|0|0|0|0|0|0|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010305603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010305604|2010-11|0|0|0|0|0|0|2|3|0|0|0|0|6|1|2|2|0|0|1|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010305604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010305605|2010-11|2|1|0|0|0|0|6|12|4|2|0|0|7|5|15|5|1|1|0|0|5|1|17|5|0|0|0|0|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010305605|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010305701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|48|60|0|0|0|0|6|8|55|63|0|0|0|0|8|10|57|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010305701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010305702|2010-11|0|0|0|0|0|0|8|28|0|0|0|0|0|0|24|34|0|0|0|0|0|0|12|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010305702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208602|2010-11|0|0|0|0|0|0|70|64|0|0|0|0|66|65|0|2|0|0|4|1|100|117|19|23|3|1|10|9|76|103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208602|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208603|2010-11|0|0|0|0|0|0|26|5|0|0|0|0|2|2|31|12|0|0|0|0|2|2|0|0|0|0|0|0|21|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208603|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208604|2010-11|0|0|0|0|0|0|0|31|0|0|0|0|0|7|0|26|0|0|0|1|0|10|0|19|0|0|0|2|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208604|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208605|2010-11|0|0|0|0|0|0|178|29|0|0|0|0|0|0|157|36|0|0|0|0|0|0|135|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208605|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208606|2010-11|0|0|0|0|0|0|1|0|0|0|0|0|9|23|0|0|0|0|1|1|10|21|0|2|1|0|1|2|9|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208606|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208607|2010-11|0|18|0|0|0|0|0|70|0|0|0|0|0|0|0|23|0|0|0|0|0|80|0|0|0|0|0|0|0|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208607|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208608|2010-11|0|0|0|0|0|0|1|2|0|0|0|0|34|25|2|2|0|0|0|0|31|18|3|2|0|0|0|0|31|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208608|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208609|2010-11|0|0|0|0|0|0|13|13|0|0|0|0|0|0|27|8|0|0|0|0|0|0|23|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208609|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208610|2010-11|0|1|0|0|0|0|2|4|0|0|0|0|1|1|9|6|0|1|1|0|1|1|5|2|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208610|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208611|2010-11|0|0|0|0|0|0|9|7|1|2|0|0|6|4|19|10|0|1|2|0|5|6|17|5|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208611|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29011208612|2010-11|0|0|0|0|0|0|36|27|0|0|0|0|0|0|24|26|0|0|0|0|0|0|26|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29011208612|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708002|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708301|2010-11|0|1|0|0|0|0|7|14|2|0|0|0|2|5|5|18|0|0|4|0|5|8|11|12|1|2|4|2|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708402|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708403|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708404|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708404|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708405|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708405|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020708701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|14|4|31|12|0|0|2|5|3|2|9|16|2|0|4|1|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020708701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020709001|2010-11|0|0|0|0|0|0|25|19|0|0|0|0|4|3|13|11|0|0|1|0|5|4|9|7|1|0|1|0|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020709001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020709201|2010-11|0|0|0|0|0|0|22|12|0|0|0|0|0|2|16|17|0|0|1|0|0|1|22|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020709201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200711|2010-11|1|0|0|0|0|0|11|0|0|0|0|0|3|0|17|1|1|0|0|0|2|0|14|6|0|0|1|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200711|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200712|2010-11|0|0|0|0|0|0|21|20|0|0|0|0|0|0|24|13|0|0|0|0|0|0|31|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200712|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200713|2010-11|0|0|0|0|0|0|18|17|0|0|0|0|0|0|16|12|0|0|0|0|0|0|24|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200713|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200714|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200714|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200715|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200715|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200716|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200716|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200717|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200717|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200718|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200718|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200719|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200719|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200720|2010-11|0|0|0|0|0|0|94|49|0|0|0|0|0|0|72|75|0|0|0|0|0|0|78|43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200720|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010200721|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010200721|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010204201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010204201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010204601|2010-11|0|0|0|0|0|0|56|47|0|0|0|0|0|0|41|41|0|0|0|0|0|0|31|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010204601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010204801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|32|38|0|0|0|0|0|0|49|39|0|0|0|0|0|0|40|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010204801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010204802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010204802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010204901|2010-11|0|0|0|0|0|0|0|3|0|0|0|0|22|21|42|26|0|0|6|4|6|1|0|0|0|0|2|2|32|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010204901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010205201|2010-11|0|0|0|0|0|0|28|25|0|0|0|0|0|0|25|27|0|0|0|0|0|0|23|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010205201|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010205202|2010-11|0|0|0|0|0|0|43|24|0|0|0|0|0|0|47|31|0|0|0|0|0|0|34|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010205202|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010205401|2010-11|0|2|0|0|0|0|10|15|0|0|0|0|11|11|35|21|0|0|3|2|9|5|32|16|0|0|3|1|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010205401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010205601|2010-11|0|0|0|0|0|0|43|33|0|0|0|0|0|0|25|23|0|0|0|0|0|0|22|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010205601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010206401|2010-11|0|0|0|0|0|0|43|45|0|0|0|0|9|6|8|4|0|0|0|0|35|48|33|28|0|0|4|4|8|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010206401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010206701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|34|20|0|0|0|0|0|0|26|19|0|0|0|0|0|0|42|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010206701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020201401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|37|1|0|0|0|0|0|0|22|9|0|0|0|0|0|0|24|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020201401|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020201501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|9|17|0|0|0|0|0|0|10|17|0|0|0|0|1|2|13|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020201501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020201901|2010-11|0|0|0|0|0|0|16|23|0|0|0|0|4|1|0|0|0|0|0|0|31|36|0|0|0|0|0|0|38|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020201901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020202001|2010-11|1|1|0|0|0|0|12|14|1|0|0|0|3|6|12|15|0|0|0|0|1|1|15|5|0|0|1|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020202001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020202901|2010-11|0|1|0|0|0|0|14|25|0|0|0|1|2|6|20|33|0|0|0|0|7|3|22|25|0|0|1|3|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020202901|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020202902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020202902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020203101|2010-11|0|0|0|0|0|0|50|31|0|0|0|0|4|0|70|34|0|0|0|0|5|0|97|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020203101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020203701|2010-11|0|0|0|0|0|0|12|24|0|0|0|0|1|2|24|20|0|1|0|0|1|3|27|20|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020203701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020204501|2010-11|0|0|0|0|0|0|22|12|0|0|0|0|0|0|23|13|0|0|0|0|0|0|20|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020204501|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020204601|2010-11|0|0|0|0|0|0|3|4|0|0|0|0|4|12|0|0|0|0|1|1|20|10|0|0|0|0|4|5|15|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020204601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020204701|2010-11|0|0|0|0|0|0|11|15|0|0|0|0|2|1|9|4|0|0|0|0|1|5|7|7|0|0|1|1|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020204701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010813601|2010-11|0|0|0|0|0|0|0|6|0|1|0|0|2|4|5|3|0|0|2|1|1|2|14|11|0|0|2|2|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010813601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010813701|2010-11|0|0|0|0|0|0|59|42|8|6|0|0|5|4|47|43|0|0|0|0|26|10|13|6|0|0|3|2|71|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010813701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010813702|2010-11|0|0|0|0|0|0|16|2|0|0|0|0|0|0|6|11|0|0|0|0|0|0|10|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010813702|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010813801|2010-11|0|0|0|0|0|0|5|9|1|2|0|0|10|1|29|41|0|0|1|0|7|2|5|1|0|0|0|0|21|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010813801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010814601|2010-11|2|3|0|0|0|0|10|7|3|9|0|0|3|0|10|7|6|5|2|0|3|2|8|7|0|0|0|0|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010814601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010815301|2010-11|0|0|0|0|0|0|26|28|0|0|0|0|0|0|16|26|0|0|0|0|0|0|18|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010815301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010815903|2010-11|9|4|0|0|0|0|99|48|10|5|0|0|15|16|107|57|0|0|2|2|23|8|60|53|2|0|4|3|41|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010815903|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010815904|2010-11|0|0|0|0|0|0|0|45|0|0|0|0|0|5|0|65|0|0|0|0|0|18|0|0|0|0|0|0|0|72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010815904|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010815905|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010815905|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010815906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010815906|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29010815907|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29010815907|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020908503|2010-11|0|0|0|0|0|0|5|8|0|0|0|0|55|34|5|7|0|0|0|0|60|45|5|4|0|0|0|0|51|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020908503|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020908504|2010-11|0|0|0|0|0|0|2|3|0|0|0|0|42|13|3|1|0|0|0|0|39|19|4|2|0|0|0|0|28|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020908504|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020908505|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|25|12|0|0|0|0|0|0|15|10|0|0|0|0|0|0|16|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020908505|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020908801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020908801|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020908802|2010-11|36|18|0|0|0|0|216|62|52|13|0|0|49|23|240|60|19|7|0|0|89|26|255|62|0|0|0|0|37|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020908802|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020909101|2010-11|0|0|0|0|0|0|39|5|0|0|0|0|0|0|40|4|0|0|0|0|0|0|35|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020909101|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020910301|2010-11|33|56|0|0|0|0|0|0|0|2|0|0|0|0|22|37|1|0|0|0|10|9|11|21|0|0|1|1|8|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020910301|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020910601|2010-11|0|0|0|0|0|0|0|4|2|0|0|0|12|6|10|4|0|0|4|1|8|3|15|6|2|0|4|1|5|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020910601|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020910701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020910701|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29020911001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2|0|0|0|0|159|171|141|130|100|124|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|29020911001|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
